#k-distance eigenvalue[eV]
1.77831055 -16.82780000
1.79559723 -16.82250000
1.79559723 -16.82250000
1.82245067 -16.82210000
1.84930411 -16.82080000
1.87615755 -16.81870000
1.90301098 -16.81570000
1.92986442 -16.81210000
1.95671786 -16.80770000
1.98357129 -16.80280000
2.01042473 -16.79730000
2.03727817 -16.79160000
2.06413160 -16.78570000
2.09098505 -16.78000000
2.11783848 -16.77480000
2.14469191 -16.77050000
2.17154536 -16.76760000
2.19839879 -16.76670000
2.19839879 -16.76670000
2.22275525 -16.76560000
2.24711172 -16.76260000
2.27146818 -16.75760000
2.29582464 -16.75060000
2.32018111 -16.74190000
2.34453757 -16.73130000
2.36889403 -16.71920000
2.39325050 -16.70560000
2.41760696 -16.69080000
2.44196342 -16.67500000
2.46631989 -16.65850000
2.49067635 -16.64180000
2.51503281 -16.62520000
2.53938927 -16.60980000
2.56374573 -16.59740000
2.56374573 -16.59740000
2.59059917 -16.59850000
2.61745261 -16.60110000
2.64430605 -16.60460000
2.67115948 -16.60820000
2.69801292 -16.61190000
2.72486636 -16.61530000
2.75171979 -16.61850000
2.77857323 -16.62140000
2.80542667 -16.62380000
2.83228010 -16.62590000
2.85913355 -16.62760000
2.88598698 -16.62900000
2.91284042 -16.62990000
2.93969386 -16.63050000
2.96654729 -16.63070000
2.96654729 -16.63070000
2.99090375 -16.64780000
3.01526022 -16.66610000
3.03961668 -16.68490000
3.06397314 -16.70360000
3.08832961 -16.72190000
3.11268607 -16.73930000
3.13704253 -16.75570000
3.16139900 -16.77060000
3.18575546 -16.78390000
3.21011192 -16.79540000
3.23446839 -16.80500000
3.25882485 -16.81260000
3.28318131 -16.81810000
3.30753777 -16.82140000
3.33189424 -16.82250000
3.33189424 -16.65200000
3.34918092 -16.65190000
3.36646760 -16.65160000
3.38375428 -16.65110000
3.40104096 -16.65040000
3.41832765 -16.64940000
3.43561433 -16.64830000
3.45290101 -16.64700000
3.47018769 -16.64550000
3.48747437 -16.64390000
3.50476105 -16.64200000
3.52204774 -16.64000000
3.53933442 -16.63790000
3.55662110 -16.63560000
3.57390779 -16.63320000
3.59119447 -16.63070000
3.59119447 -16.76670000
3.60848115 -16.76670000
3.62576783 -16.76700000
3.64305451 -16.76730000
3.66034119 -16.76780000
3.67762788 -16.76840000
3.69491456 -16.76910000
3.71220124 -16.76980000
3.72948793 -16.77050000
3.74677461 -16.77110000
3.76406129 -16.77180000
3.78134797 -16.77230000
3.79863465 -16.77270000
3.81592133 -16.77310000
3.83320802 -16.77330000
3.85049470 -16.77330000
3.85049470 -16.62090000
3.86778138 -16.62080000
3.88506806 -16.62040000
3.90235474 -16.61970000
3.91964143 -16.61870000
3.93692811 -16.61750000
3.95421479 -16.61610000
3.97150147 -16.61450000
3.98878816 -16.61260000
4.00607484 -16.61060000
4.02336152 -16.60840000
4.04064820 -16.60620000
4.05793488 -16.60390000
4.07522156 -16.60160000
4.09250825 -16.59940000
4.10979493 -16.59740000

0.00000000 -16.74730000
0.02685343 -16.74680000
0.05370688 -16.74520000
0.08056031 -16.74260000
0.10741375 -16.73900000
0.13426719 -16.73440000
0.16112062 -16.72880000
0.18797406 -16.72240000
0.21482750 -16.71530000
0.24168093 -16.71120000
0.26853437 -16.72100000
0.29538781 -16.73110000
0.32224125 -16.74160000
0.34909468 -16.75220000
0.37594812 -16.76280000
0.40280156 -16.77330000
0.40280156 -16.77330000
0.42715802 -16.77240000
0.45151449 -16.76940000
0.47587095 -16.76460000
0.50022741 -16.75790000
0.52458387 -16.74950000
0.54894034 -16.73940000
0.57329680 -16.72790000
0.59765326 -16.71510000
0.62200972 -16.70130000
0.64636618 -16.68680000
0.67072265 -16.67200000
0.69507911 -16.65720000
0.71943557 -16.64280000
0.74379204 -16.62940000
0.76814850 -16.62090000
0.76814850 -16.62090000
0.79500194 -16.62310000
0.82185538 -16.62720000
0.84870881 -16.63150000
0.87556225 -16.63550000
0.90241569 -16.63910000
0.92926912 -16.64220000
0.95612256 -16.64480000
0.98297600 -16.64690000
1.00982944 -16.64850000
1.03668287 -16.64970000
1.06353631 -16.65070000
1.09038975 -16.65130000
1.11724318 -16.65170000
1.14409662 -16.65190000
1.17095006 -16.65200000
1.17095006 -16.65200000
1.19530652 -16.63280000
1.21966299 -16.61820000
1.24401945 -16.63270000
1.26837591 -16.64760000
1.29273238 -16.66240000
1.31708884 -16.67680000
1.34144530 -16.69040000
1.36580176 -16.70290000
1.39015822 -16.71420000
1.41451469 -16.72400000
1.43887115 -16.73230000
1.46322761 -16.73880000
1.48758407 -16.74350000
1.51194054 -16.74640000
1.53629700 -16.74730000
1.53629700 -16.74730000
1.55358368 -16.74810000
1.57087037 -16.75030000
1.58815705 -16.75370000
1.60544373 -16.75810000
1.62273041 -16.76320000
1.64001709 -16.76880000
1.65730377 -16.77470000
1.67459046 -16.78080000
1.69187714 -16.78690000
1.70916382 -16.79320000
1.72645051 -16.79930000
1.74373719 -16.80530000
1.76102387 -16.81120000
1.77831055 -16.81700000
1.79559723 -16.82250000
1.79559723 -16.82250000
1.82245067 -16.82210000
1.84930411 -16.82080000
1.87615755 -16.81870000
1.90301098 -16.81570000
1.92986442 -16.81210000
1.95671786 -16.80770000
1.98357129 -16.80280000
2.01042473 -16.79730000
2.03727817 -16.79160000
2.06413160 -16.78570000
2.09098505 -16.78000000
2.11783848 -16.77480000
2.14469191 -16.77050000
2.17154536 -16.76760000
2.19839879 -16.76670000
2.19839879 -16.76670000
2.22275525 -16.76560000
2.24711172 -16.76260000
2.27146818 -16.75760000
2.29582464 -16.75060000
2.32018111 -16.74190000
2.34453757 -16.73130000
2.36889403 -16.71920000
2.39325050 -16.70560000
2.41760696 -16.69080000
2.44196342 -16.67500000
2.46631989 -16.65850000
2.49067635 -16.64180000
2.51503281 -16.62520000
2.53938927 -16.60980000
2.56374573 -16.59740000
2.56374573 -16.59740000
2.59059917 -16.59850000
2.61745261 -16.60110000
2.64430605 -16.60460000
2.67115948 -16.60820000
2.69801292 -16.61190000
2.72486636 -16.61530000
2.75171979 -16.61850000
2.77857323 -16.62140000
2.80542667 -16.62380000
2.83228010 -16.62590000
2.85913355 -16.62760000
2.88598698 -16.62900000
2.91284042 -16.62990000
2.93969386 -16.63050000
2.96654729 -16.63070000
2.96654729 -16.63070000
2.99090375 -16.64780000
3.01526022 -16.66610000
3.03961668 -16.68490000
3.06397314 -16.70360000
3.08832961 -16.72190000
3.11268607 -16.73930000
3.13704253 -16.75570000
3.16139900 -16.77060000
3.18575546 -16.78390000
3.21011192 -16.79540000
3.23446839 -16.80500000
3.25882485 -16.81260000
3.28318131 -16.81810000
3.30753777 -16.82140000
3.33189424 -16.82250000
3.33189424 -16.65200000
3.34918092 -16.65190000
3.36646760 -16.65160000
3.38375428 -16.65110000
3.40104096 -16.65030000
3.41832765 -16.64940000
3.43561433 -16.64830000
3.45290101 -16.64700000
3.47018769 -16.64550000
3.48747437 -16.64390000
3.50476105 -16.64200000
3.52204774 -16.64000000
3.53933442 -16.63790000
3.55662110 -16.63560000
3.57390779 -16.63320000
3.59119447 -16.63070000
3.59119447 -16.76670000
3.60848115 -16.76670000
3.62576783 -16.76700000
3.64305451 -16.76730000
3.66034119 -16.76780000
3.67762788 -16.76840000
3.69491456 -16.76910000
3.71220124 -16.76980000
3.72948793 -16.77050000
3.74677461 -16.77110000
3.76406129 -16.77180000
3.78134797 -16.77230000
3.79863465 -16.77270000
3.81592133 -16.77310000
3.83320802 -16.77330000
3.85049470 -16.77330000
3.85049470 -16.62090000
3.86778138 -16.62080000
3.88506806 -16.62040000
3.90235474 -16.61970000
3.91964143 -16.61870000
3.93692811 -16.61750000
3.95421479 -16.61610000
3.97150147 -16.61450000
3.98878816 -16.61260000
4.00607484 -16.61060000
4.02336152 -16.60840000
4.04064820 -16.60620000
4.05793488 -16.60390000
4.07522156 -16.60160000
4.09250825 -16.59940000
4.10979493 -16.59740000

0.00000000 -16.66210000
0.02685343 -16.66280000
0.05370688 -16.66490000
0.08056031 -16.66830000
0.10741375 -16.67300000
0.13426719 -16.67880000
0.16112062 -16.68570000
0.18797406 -16.69350000
0.21482750 -16.70200000
0.24168093 -16.70750000
0.26853437 -16.69920000
0.29538781 -16.69090000
0.32224125 -16.68340000
0.34909468 -16.67710000
0.37594812 -16.67170000
0.40280156 -16.66660000
0.40280156 -16.66660000
0.42715802 -16.66610000
0.45151449 -16.66450000
0.47587095 -16.66180000
0.50022741 -16.65810000
0.52458387 -16.65330000
0.54894034 -16.64760000
0.57329680 -16.64100000
0.59765326 -16.63350000
0.62200972 -16.62510000
0.64636618 -16.61600000
0.67072265 -16.60650000
0.69507911 -16.59770000
0.71943557 -16.59490000
0.74379204 -16.60220000
0.76814850 -16.60930000
0.76814850 -16.60930000
0.79500194 -16.60690000
0.82185538 -16.60200000
0.84870881 -16.59680000
0.87556225 -16.59200000
0.90241569 -16.58840000
0.92926912 -16.58650000
0.95612256 -16.58590000
0.98297600 -16.58630000
1.00982944 -16.58730000
1.03668287 -16.58870000
1.06353631 -16.59030000
1.09038975 -16.59190000
1.11724318 -16.59320000
1.14409662 -16.59400000
1.17095006 -16.59430000
1.17095006 -16.59430000
1.19530652 -16.60480000
1.21966299 -16.61540000
1.24401945 -16.60040000
1.26837591 -16.60140000
1.29273238 -16.60620000
1.31708884 -16.61080000
1.34144530 -16.61780000
1.36580176 -16.62680000
1.39015822 -16.63540000
1.41451469 -16.64310000
1.43887115 -16.64970000
1.46322761 -16.65500000
1.48758407 -16.65890000
1.51194054 -16.66130000
1.53629700 -16.66210000
1.53629700 -16.66210000
1.55358368 -16.66140000
1.57087037 -16.65940000
1.58815705 -16.65630000
1.60544373 -16.65250000
1.62273041 -16.64810000
1.64001709 -16.64460000
1.65730377 -16.64420000
1.67459046 -16.64370000
1.69187714 -16.64320000
1.70916382 -16.64250000
1.72645051 -16.64180000
1.74373719 -16.64100000
1.76102387 -16.64020000
1.77831055 -16.63930000
1.79559723 -16.63840000
1.79559723 -16.63840000
1.82245067 -16.63940000
1.84930411 -16.64210000
1.87615755 -16.64520000
1.90301098 -16.64840000
1.92986442 -16.65150000
1.95671786 -16.65430000
1.98357129 -16.65710000
2.01042473 -16.65990000
2.03727817 -16.66270000
2.06413160 -16.66580000
2.09098505 -16.66920000
2.11783848 -16.67250000
2.14469191 -16.67540000
2.17154536 -16.67740000
2.19839879 -16.67820000
2.19839879 -16.67820000
2.22275525 -16.67760000
2.24711172 -16.67580000
2.27146818 -16.67300000
2.29582464 -16.66900000
2.32018111 -16.66410000
2.34453757 -16.65840000
2.36889403 -16.65180000
2.39325050 -16.64460000
2.41760696 -16.63680000
2.44196342 -16.62860000
2.46631989 -16.62000000
2.49067635 -16.61130000
2.51503281 -16.60270000
2.53938927 -16.59560000
2.56374573 -16.59740000
2.56374573 -16.59740000
2.59059917 -16.59850000
2.61745261 -16.60110000
2.64430605 -16.60450000
2.67115948 -16.60820000
2.69801292 -16.61190000
2.72486636 -16.61530000
2.75171979 -16.61850000
2.77857323 -16.62130000
2.80542667 -16.62380000
2.83228010 -16.62590000
2.85913355 -16.62760000
2.88598698 -16.62890000
2.91284042 -16.62990000
2.93969386 -16.63040000
2.96654729 -16.63060000
2.96654729 -16.63060000
2.99090375 -16.61510000
3.01526022 -16.60250000
3.03961668 -16.59510000
3.06397314 -16.59530000
3.08832961 -16.59990000
3.11268607 -16.60580000
3.13704253 -16.61190000
3.16139900 -16.61760000
3.18575546 -16.62290000
3.21011192 -16.62750000
3.23446839 -16.63130000
3.25882485 -16.63440000
3.28318131 -16.63660000
3.30753777 -16.63790000
3.33189424 -16.63840000
3.33189424 -16.59430000
3.34918092 -16.59480000
3.36646760 -16.59610000
3.38375428 -16.59800000
3.40104096 -16.60030000
3.41832765 -16.60280000
3.43561433 -16.60550000
3.45290101 -16.60820000
3.47018769 -16.61110000
3.48747437 -16.61390000
3.50476105 -16.61680000
3.52204774 -16.61970000
3.53933442 -16.62250000
3.55662110 -16.62530000
3.57390779 -16.62800000
3.59119447 -16.63060000
3.59119447 -16.67820000
3.60848115 -16.67810000
3.62576783 -16.67770000
3.64305451 -16.67720000
3.66034119 -16.67650000
3.67762788 -16.67570000
3.69491456 -16.67470000
3.71220124 -16.67360000
3.72948793 -16.67250000
3.74677461 -16.67130000
3.76406129 -16.67010000
3.78134797 -16.66910000
3.79863465 -16.66810000
3.81592133 -16.66730000
3.83320802 -16.66680000
3.85049470 -16.66660000
3.85049470 -16.60930000
3.86778138 -16.60920000
3.88506806 -16.60880000
3.90235474 -16.60810000
3.91964143 -16.60720000
3.93692811 -16.60600000
3.95421479 -16.60470000
3.97150147 -16.60310000
3.98878816 -16.60140000
4.00607484 -16.59960000
4.02336152 -16.59790000
4.04064820 -16.59630000
4.05793488 -16.59530000
4.07522156 -16.59510000
4.09250825 -16.59590000
4.10979493 -16.59740000

0.00000000 -16.64560000
0.02685343 -16.64970000
0.05370688 -16.65620000
0.08056031 -16.66240000
0.10741375 -16.66760000
0.13426719 -16.67190000
0.16112062 -16.67510000
0.18797406 -16.67720000
0.21482750 -16.67810000
0.24168093 -16.67790000
0.26853437 -16.67650000
0.29538781 -16.67350000
0.32224125 -16.66840000
0.34909468 -16.66090000
0.37594812 -16.66160000
0.40280156 -16.66660000
0.40280156 -16.66660000
0.42715802 -16.66610000
0.45151449 -16.66450000
0.47587095 -16.66180000
0.50022741 -16.65810000
0.52458387 -16.65330000
0.54894034 -16.64760000
0.57329680 -16.64100000
0.59765326 -16.63350000
0.62200972 -16.62510000
0.64636618 -16.61600000
0.67072265 -16.60650000
0.69507911 -16.59770000
0.71943557 -16.59490000
0.74379204 -16.60220000
0.76814850 -16.60930000
0.76814850 -16.60930000
0.79500194 -16.60680000
0.82185538 -16.60200000
0.84870881 -16.59680000
0.87556225 -16.59200000
0.90241569 -16.58840000
0.92926912 -16.58640000
0.95612256 -16.58590000
0.98297600 -16.58630000
1.00982944 -16.58730000
1.03668287 -16.58870000
1.06353631 -16.59030000
1.09038975 -16.59190000
1.11724318 -16.59320000
1.14409662 -16.59400000
1.17095006 -16.59430000
1.17095006 -16.59430000
1.19530652 -16.58890000
1.21966299 -16.59170000
1.24401945 -16.59660000
1.26837591 -16.59410000
1.29273238 -16.60070000
1.31708884 -16.60890000
1.34144530 -16.61520000
1.36580176 -16.62160000
1.39015822 -16.62800000
1.41451469 -16.63330000
1.43887115 -16.63770000
1.46322761 -16.64120000
1.48758407 -16.64370000
1.51194054 -16.64510000
1.53629700 -16.64560000
1.53629700 -16.64560000
1.55358368 -16.64560000
1.57087037 -16.64550000
1.58815705 -16.64540000
1.60544373 -16.64520000
1.62273041 -16.64500000
1.64001709 -16.64360000
1.65730377 -16.63910000
1.67459046 -16.63520000
1.69187714 -16.63400000
1.70916382 -16.63440000
1.72645051 -16.63500000
1.74373719 -16.63570000
1.76102387 -16.63650000
1.77831055 -16.63740000
1.79559723 -16.63840000
1.79559723 -16.63840000
1.82245067 -16.63940000
1.84930411 -16.64210000
1.87615755 -16.64520000
1.90301098 -16.64840000
1.92986442 -16.65150000
1.95671786 -16.65430000
1.98357129 -16.65710000
2.01042473 -16.65990000
2.03727817 -16.66270000
2.06413160 -16.66580000
2.09098505 -16.66920000
2.11783848 -16.67250000
2.14469191 -16.67540000
2.17154536 -16.67740000
2.19839879 -16.67820000
2.19839879 -16.67820000
2.22275525 -16.67760000
2.24711172 -16.67580000
2.27146818 -16.67300000
2.29582464 -16.66900000
2.32018111 -16.66410000
2.34453757 -16.65840000
2.36889403 -16.65180000
2.39325050 -16.64460000
2.41760696 -16.63680000
2.44196342 -16.62860000
2.46631989 -16.62000000
2.49067635 -16.61130000
2.51503281 -16.60270000
2.53938927 -16.59560000
2.56374573 -16.59740000
2.56374573 -16.59740000
2.59059917 -16.59850000
2.61745261 -16.60110000
2.64430605 -16.60450000
2.67115948 -16.60820000
2.69801292 -16.61190000
2.72486636 -16.61530000
2.75171979 -16.61850000
2.77857323 -16.62130000
2.80542667 -16.62380000
2.83228010 -16.62590000
2.85913355 -16.62760000
2.88598698 -16.62890000
2.91284042 -16.62990000
2.93969386 -16.63040000
2.96654729 -16.63060000
2.96654729 -16.63060000
2.99090375 -16.61510000
3.01526022 -16.60250000
3.03961668 -16.59510000
3.06397314 -16.59530000
3.08832961 -16.59990000
3.11268607 -16.60580000
3.13704253 -16.61190000
3.16139900 -16.61760000
3.18575546 -16.62290000
3.21011192 -16.62750000
3.23446839 -16.63130000
3.25882485 -16.63440000
3.28318131 -16.63660000
3.30753777 -16.63790000
3.33189424 -16.63840000
3.33189424 -16.59430000
3.34918092 -16.59480000
3.36646760 -16.59610000
3.38375428 -16.59800000
3.40104096 -16.60030000
3.41832765 -16.60280000
3.43561433 -16.60550000
3.45290101 -16.60820000
3.47018769 -16.61110000
3.48747437 -16.61390000
3.50476105 -16.61680000
3.52204774 -16.61970000
3.53933442 -16.62250000
3.55662110 -16.62530000
3.57390779 -16.62800000
3.59119447 -16.63060000
3.59119447 -16.67820000
3.60848115 -16.67810000
3.62576783 -16.67770000
3.64305451 -16.67720000
3.66034119 -16.67650000
3.67762788 -16.67570000
3.69491456 -16.67470000
3.71220124 -16.67360000
3.72948793 -16.67250000
3.74677461 -16.67130000
3.76406129 -16.67010000
3.78134797 -16.66910000
3.79863465 -16.66810000
3.81592133 -16.66730000
3.83320802 -16.66680000
3.85049470 -16.66660000
3.85049470 -16.60930000
3.86778138 -16.60920000
3.88506806 -16.60880000
3.90235474 -16.60810000
3.91964143 -16.60720000
3.93692811 -16.60600000
3.95421479 -16.60470000
3.97150147 -16.60310000
3.98878816 -16.60140000
4.00607484 -16.59960000
4.02336152 -16.59790000
4.04064820 -16.59630000
4.05793488 -16.59530000
4.07522156 -16.59510000
4.09250825 -16.59590000
4.10979493 -16.59740000

0.00000000 -16.63350000
0.02685343 -16.62880000
0.05370688 -16.62080000
0.08056031 -16.61830000
0.10741375 -16.62010000
0.13426719 -16.62240000
0.16112062 -16.62520000
0.18797406 -16.62860000
0.21482750 -16.63250000
0.24168093 -16.63670000
0.26853437 -16.64140000
0.29538781 -16.64630000
0.32224125 -16.65130000
0.34909468 -16.65650000
0.37594812 -16.65150000
0.40280156 -16.64110000
0.40280156 -16.64110000
0.42715802 -16.64040000
0.45151449 -16.63820000
0.47587095 -16.63450000
0.50022741 -16.62940000
0.52458387 -16.62300000
0.54894034 -16.61540000
0.57329680 -16.60670000
0.59765326 -16.59730000
0.62200972 -16.58750000
0.64636618 -16.57750000
0.67072265 -16.56830000
0.69507911 -16.57330000
0.71943557 -16.57680000
0.74379204 -16.57260000
0.76814850 -16.56990000
0.76814850 -16.56990000
0.79500194 -16.57000000
0.82185538 -16.57020000
0.84870881 -16.57030000
0.87556225 -16.57000000
0.90241569 -16.56890000
0.92926912 -16.56800000
0.95612256 -16.57050000
0.98297600 -16.57390000
1.00982944 -16.57670000
1.03668287 -16.57870000
1.06353631 -16.57980000
1.09038975 -16.58020000
1.11724318 -16.58030000
1.14409662 -16.58020000
1.17095006 -16.58010000
1.17095006 -16.58010000
1.19530652 -16.58670000
1.21966299 -16.58780000
1.24401945 -16.58960000
1.26837591 -16.58900000
1.29273238 -16.59700000
1.31708884 -16.60620000
1.34144530 -16.61440000
1.36580176 -16.61920000
1.39015822 -16.62280000
1.41451469 -16.62600000
1.43887115 -16.62860000
1.46322761 -16.63070000
1.48758407 -16.63220000
1.51194054 -16.63320000
1.53629700 -16.63350000
1.53629700 -16.63350000
1.55358368 -16.63350000
1.57087037 -16.63340000
1.58815705 -16.63330000
1.60544373 -16.63310000
1.62273041 -16.63300000
1.64001709 -16.63300000
1.65730377 -16.63300000
1.67459046 -16.63290000
1.69187714 -16.63060000
1.70916382 -16.62750000
1.72645051 -16.62480000
1.74373719 -16.62260000
1.76102387 -16.62070000
1.77831055 -16.61930000
1.79559723 -16.61810000
1.79559723 -16.61810000
1.82245067 -16.61670000
1.84930411 -16.61330000
1.87615755 -16.60900000
1.90301098 -16.60460000
1.92986442 -16.60100000
1.95671786 -16.59920000
1.98357129 -16.60010000
2.01042473 -16.60260000
2.03727817 -16.60580000
2.06413160 -16.60900000
2.09098505 -16.61170000
2.11783848 -16.61370000
2.14469191 -16.61510000
2.17154536 -16.61590000
2.19839879 -16.61610000
2.19839879 -16.61610000
2.22275525 -16.61550000
2.24711172 -16.61350000
2.27146818 -16.61040000
2.29582464 -16.60600000
2.32018111 -16.60050000
2.34453757 -16.59410000
2.36889403 -16.58700000
2.39325050 -16.57960000
2.41760696 -16.57260000
2.44196342 -16.56690000
2.46631989 -16.56390000
2.49067635 -16.56470000
2.51503281 -16.56940000
